poliza,Exposicion,NsinMatRC,CsinMatRC,condCarne,condScore,polAntiguedad,polTipoPago,geoComunidad,vehPotencia,vehValor,vehCombustible,vehUso,vehClase,vehPuertas,vehLong,samples
359533,0.452054794520548,1,563.94,27,2,5,Anual-Domiciliado,Comunidad de Madrid,105,20419,Diesel,Particular,BERLINA,5,4199,Modelling
359592,0.112328767123288,0,0,9,1,4,Semestral-Domiciliado,Comunidad de Madrid,82,15021,Gasolina,Particular,BERLINA,5,3969,Validation
359592,0.495890410958904,0,0,10,1,4,Semestral-Domiciliado,Comunidad de Madrid,82,15021,Gasolina,Particular,BERLINA,5,3969,Modelling
359592,0.504109589041096,0,0,10,1,4,Semestral-Domiciliado,Comunidad de Madrid,82,15021,Gasolina,Particular,BERLINA,5,3969,Modelling
359644,0.115068493150685,0,0,29,5,4,Anual-Efectivo,Comunidad de Madrid,140,23244,Gasolina,Particular,BERLINA,5,4204,Validation
359644,1,0,0,30,5,4,Anual-Efectivo,Comunidad de Madrid,140,23244,Gasolina,Particular,BERLINA,5,4204,Validation
359649,0.115068493150685,0,0,57,6,4,Anual-Efectivo,Comunidad de Madrid,5,14281,Diesel,Particular,OTRO,3,2990,Modelling
359649,1,0,0,58,6,4,Anual-Efectivo,Comunidad de Madrid,5,14281,Diesel,Particular,OTRO,3,2990,Validation
359697,0.115068493150685,0,0,28,1,4,Anual-Domiciliado,Comunidad de Madrid,136,31961,Diesel,Particular,OTRO,5,4410,Validation
359697,0.884931506849315,0,0,29,1,4,Anual-Domiciliado,Comunidad de Madrid,136,31961,Diesel,Particular,OTRO,5,4410,Modelling
359697,0.115068493150685,0,0,29,1,5,Anual-Domiciliado,Comunidad de Madrid,136,31961,Diesel,Particular,OTRO,5,4410,Modelling
359706,0.115068493150685,0,0,52,99,4,Anual-Domiciliado,Comunidad de Madrid,75,17164.57,Diesel,Particular,OTRO,4,3959,Modelling
359706,1,0,0,53,99,4,Anual-Domiciliado,Comunidad de Madrid,75,17164.57,Diesel,Particular,OTRO,4,3959,Modelling
359780,0.117808219178082,0,0,9,1,4,Anual-Efectivo,Comunidad de Madrid,70,12594,Diesel,Particular,BERLINA,5,3850,Modelling
359780,1,0,0,10,1,4,Anual-Efectivo,Comunidad de Madrid,70,12594,Diesel,Particular,BERLINA,5,3850,Modelling
359814,0.123287671232877,0,0,32,1,4,Anual-Domiciliado,Comunidad de Madrid,92,18172,Diesel,Particular,OTRO,5,4159,Validation
359814,1,0,0,33,1,4,Anual-Domiciliado,Comunidad de Madrid,92,18172,Diesel,Particular,OTRO,5,4159,Modelling
359834,0.120547945205479,0,0,41,1,4,Semestral-Domiciliado,Cataluña,82,14332,Gasolina,Particular,BERLINA,5,3969,Modelling
359834,1,0,0,42,1,4,Semestral-Domiciliado,Cataluña,82,14332,Gasolina,Particular,BERLINA,5,3969,Modelling
359859,0.120547945205479,0,0,35,99,4,Anual-Domiciliado,Melilla,60,11072.85,Gasolina,Particular,BERLINA,5,3563,Modelling
359859,1,0,0,36,99,4,Anual-Domiciliado,Melilla,60,11072.85,Gasolina,Particular,BERLINA,5,3563,Modelling
359876,0.120547945205479,0,0,33,1,4,Anual-Domiciliado,Comunidad de Madrid,60,10259,Gasolina,Particular,BERLINA,5,3992,Validation
359876,0.879452054794521,0,0,34,1,4,Anual-Domiciliado,Comunidad de Madrid,60,10259,Gasolina,Particular,BERLINA,5,3992,Modelling
359876,0.120547945205479,0,0,34,1,5,Anual-Domiciliado,Comunidad de Madrid,60,10259,Gasolina,Particular,BERLINA,5,3992,Modelling
359895,0.616438356164384,0,0,38,99,4,Semestral-Efectivo,Andalucía,75,8172,Gasolina,Particular,BERLINA,5,4020,Modelling
359895,0.383561643835616,0,0,38,99,4,Semestral-Efectivo,Andalucía,75,8172,Gasolina,Particular,BERLINA,5,4020,Modelling
359895,0.120547945205479,0,0,39,99,5,Semestral-Efectivo,Andalucía,75,8172,Gasolina,Particular,BERLINA,5,4020,Modelling
359965,0.128767123287671,0,0,41,2,4,Semestral-Domiciliado,Comunidad de Madrid,110,14415,Gasolina,Particular,COUPE,3,4188,Validation
360079,0.131506849315068,0,0,41,3,4,Semestral-Domiciliado,Comunidad de Madrid,90,20469.44,Diesel,Particular,BERLINA,5,4263,Modelling
360079,0.495890410958904,0,0,41,3,4,Semestral-Domiciliado,Comunidad de Madrid,90,20469.44,Diesel,Particular,BERLINA,5,4263,Modelling
360079,0.504109589041096,0,0,42,3,5,Semestral-Domiciliado,Comunidad de Madrid,90,20469.44,Diesel,Particular,BERLINA,5,4263,Modelling
360099,0.134246575342466,0,0,29,99,4,Anual-Efectivo,Comunidad de Madrid,5,11176,Diesel,Particular,OTRO,3,2897,Modelling
360099,1,0,0,30,99,4,Anual-Efectivo,Comunidad de Madrid,5,11176,Diesel,Particular,OTRO,3,2897,Modelling
360176,0.134246575342466,0,0,32,1,4,Anual-Efectivo,Comunidad de Madrid,69,14090.01,Gasolina,Particular,BERLINA,3,3546,Modelling
360176,1,0,0,33,1,4,Anual-Efectivo,Comunidad de Madrid,69,14090.01,Gasolina,Particular,BERLINA,3,3546,Modelling
360186,0.134246575342466,0,0,41,2,4,Anual-Efectivo,Comunidad de Madrid,130,31084.99,Diesel,Particular,OTRO,5,4380,Validation
360186,1,0,0,42,2,4,Anual-Efectivo,Comunidad de Madrid,130,31084.99,Diesel,Particular,OTRO,5,4380,Validation
360206,0.136986301369863,0,0,22,1,4,Semestral-Domiciliado,Comunidad de Madrid,75,17430,Diesel,Particular,BERLINA,5,3969,Modelling
360206,0.495890410958904,0,0,23,1,4,Semestral-Domiciliado,Comunidad de Madrid,75,17430,Diesel,Particular,BERLINA,5,3969,Modelling
360206,0.504109589041096,0,0,23,1,4,Semestral-Domiciliado,Comunidad de Madrid,75,17430,Diesel,Particular,BERLINA,5,3969,Validation
360229,0.136986301369863,0,0,27,5,4,Anual-Domiciliado,Comunidad de Madrid,140,29171,Diesel,Particular,BERLINA,5,4838,Modelling
360229,1,0,0,28,5,4,Anual-Domiciliado,Comunidad de Madrid,140,29171,Diesel,Particular,BERLINA,5,4838,Modelling
360246,0.13972602739726,0,0,42,2,4,Anual-Efectivo,Comunidad de Madrid,258,92625.99,Diesel,Particular,BERLINA,4,5116,Validation
360246,1,0,0,43,2,5,Anual-Efectivo,Comunidad de Madrid,258,92625.99,Diesel,Particular,BERLINA,4,5116,Validation
360260,0.635616438356164,0,0,25,1,4,Semestral-Efectivo,Comunidad de Madrid,115,25995,Diesel,Particular,OTRO,5,4529,Modelling
360260,0.364383561643836,0,0,26,1,4,Semestral-Efectivo,Comunidad de Madrid,115,25995,Diesel,Particular,OTRO,5,4529,Modelling
360260,0.635616438356164,1,613.31,26,1,5,Semestral-Efectivo,Comunidad de Madrid,115,25995,Diesel,Particular,OTRO,5,4529,Modelling
360444,0.147945205479452,0,0,27,5,4,Anual-Efectivo,Comunidad de Madrid,149,24852,Diesel,Particular,OTRO,5,4410,Modelling
360492,0.150684931506849,0,0,35,99,4,Anual-Domiciliado,Andalucía,75,11292.25,Diesel,Particular,OTRO,5,4363,Validation
360492,1,0,0,36,99,4,Anual-Domiciliado,Andalucía,75,11292.25,Diesel,Particular,OTRO,5,4363,Modelling
360506,0.150684931506849,0,0,23,5,4,Anual-Domiciliado,Comunidad de Madrid,110,23794,Diesel,Particular,OTRO,5,4377,Validation
360506,1,0,0,24,5,4,Anual-Domiciliado,Comunidad de Madrid,110,23794,Diesel,Particular,OTRO,5,4377,Modelling
360542,0.150684931506849,0,0,27,2,4,Anual-Domiciliado,Comunidad de Madrid,90,19540,Diesel,Comercial,OTRO,5,4380,Modelling
360542,1,0,0,28,2,4,Anual-Domiciliado,Comunidad de Madrid,90,19540,Diesel,Comercial,OTRO,5,4380,Modelling
360589,0.156164383561644,0,0,38,2,4,Anual-Domiciliado,Comunidad de Madrid,120,28358,Diesel,Particular,OTRO,5,4570,Modelling
360589,0.843835616438356,0,0,39,2,4,Anual-Domiciliado,Comunidad de Madrid,120,28358,Diesel,Particular,OTRO,5,4570,Modelling
360589,0.156164383561644,0,0,39,2,5,Anual-Domiciliado,Comunidad de Madrid,120,28358,Diesel,Particular,OTRO,5,4570,Validation
360601,0.153424657534247,0,0,35,1,4,Anual-Efectivo,Comunidad de Madrid,114,22259,Diesel,Particular,BERLINA,5,4329,Modelling
360601,1,0,0,36,1,4,Anual-Efectivo,Comunidad de Madrid,114,22259,Diesel,Particular,BERLINA,5,4329,Modelling
360625,0.649315068493151,0,0,22,1,4,Anual-Domiciliado,Comunidad de Madrid,85,15053,Gasolina,Particular,BERLINA,5,3999,Modelling
360625,0.350684931506849,0,0,22,1,4,Anual-Domiciliado,Comunidad de Madrid,85,15053,Gasolina,Particular,BERLINA,5,3999,Modelling
360625,0.649315068493151,0,0,23,1,5,Anual-Domiciliado,Comunidad de Madrid,85,15053,Gasolina,Particular,BERLINA,5,3999,Modelling
360628,1,0,0,31,5,4,Anual-Efectivo,Comunidad de Madrid,170,39939.03,Diesel,Particular,BERLINA,4,4630,Validation
360628,0.104109589041096,0,0,31,5,5,Anual-Efectivo,Comunidad de Madrid,170,39939.03,Diesel,Particular,BERLINA,4,4630,Modelling
360641,0.153424657534247,0,0,51,2,4,Anual-Domiciliado,Comunidad de Madrid,110,21409,Diesel,Particular,BERLINA,5,4300,Modelling
360641,0.846575342465753,0,0,51,2,4,Anual-Domiciliado,Comunidad de Madrid,110,21409,Diesel,Particular,BERLINA,5,4300,Validation
360641,0.153424657534247,0,0,52,2,5,Anual-Domiciliado,Comunidad de Madrid,110,21409,Diesel,Particular,BERLINA,5,4300,Modelling
360674,0.156164383561644,0,0,30,1,4,Anual-Efectivo,Andalucía,82,15163.99,Gasolina,Particular,BERLINA,5,3962,Validation
360674,1,0,0,31,1,4,Anual-Efectivo,Andalucía,82,15163.99,Gasolina,Particular,BERLINA,5,3962,Modelling
360702,0.156164383561644,0,0,38,2,4,Anual-Domiciliado,Comunidad de Madrid,109,26525,Diesel,Particular,OTRO,5,4359,Modelling
360702,0.843835616438356,0,0,38,2,4,Anual-Domiciliado,Comunidad de Madrid,109,26525,Diesel,Particular,OTRO,5,4359,Modelling
360702,0.156164383561644,0,0,39,2,5,Anual-Domiciliado,Comunidad de Madrid,109,26525,Diesel,Particular,OTRO,5,4359,Modelling
360748,0.167123287671233,0,0,53,2,4,Anual-Domiciliado,Comunidad de Madrid,92,20478,Diesel,Particular,BERLINA,5,4329,Modelling
360748,1,0,0,54,2,4,Anual-Domiciliado,Comunidad de Madrid,92,20478,Diesel,Particular,BERLINA,5,4329,Validation
360776,0.158904109589041,0,0,15,3,4,Anual-Domiciliado,Comunidad de Madrid,115,22757,Diesel,Particular,OTRO,5,4440,Modelling
360776,0.841095890410959,0,0,15,3,4,Anual-Domiciliado,Comunidad de Madrid,115,22757,Diesel,Particular,OTRO,5,4440,Modelling
360776,0.158904109589041,0,0,16,3,5,Anual-Domiciliado,Comunidad de Madrid,115,22757,Diesel,Particular,OTRO,5,4440,Modelling
360791,0.158904109589041,0,0,34,5,4,Anual-Efectivo,Comunidad de Madrid,258,5849175,Diesel,Particular,BERLINA,4,4907,Modelling
360791,0.841095890410959,0,0,35,5,4,Anual-Efectivo,Comunidad de Madrid,258,5849175,Diesel,Particular,BERLINA,4,4907,Modelling
360797,0.161643835616438,0,0,48,2,4,Anual-Domiciliado,Comunidad de Madrid,170,39901.17,Gasolina,Particular,BERLINA,5,4712,Modelling
360797,1,1,592.92,49,2,5,Anual-Domiciliado,Comunidad de Madrid,170,39901.17,Gasolina,Particular,BERLINA,5,4712,Modelling
360824,0.161643835616438,0,0,25,1,4,Anual-Domiciliado,Comunidad de Madrid,140,36833,Diesel,Particular,BERLINA,4,4802,Modelling
360824,1,0,0,26,1,4,Anual-Domiciliado,Comunidad de Madrid,140,36833,Diesel,Particular,BERLINA,4,4802,Modelling
360841,0.158904109589041,0,0,17,1,4,Anual-Domiciliado,Comunidad de Madrid,75,17190,Diesel,Particular,BERLINA,3,3969,Modelling
360865,0.654794520547945,0,0,32,2,4,Semestral-Domiciliado,Comunidad de Madrid,115,16459,Gasolina,Particular,OTRO,5,4248,Modelling
360865,1,0,0,33,2,5,Semestral-Domiciliado,Comunidad de Madrid,115,16459,Gasolina,Particular,OTRO,5,4248,Validation
360870,0.158904109589041,0,0,40,3,4,Anual-Efectivo,Comunidad de Madrid,115,23659.74,Diesel,Particular,OTRO,5,4418,Modelling
360870,1,0,0,41,3,4,Anual-Efectivo,Comunidad de Madrid,115,23659.74,Diesel,Particular,OTRO,5,4418,Validation
360902,0.167123287671233,0,0,46,1,4,Anual-Domiciliado,Comunidad de Madrid,204,61527,Diesel,Particular,OTRO,5,4819,Validation
360902,1,0,0,47,1,4,Anual-Domiciliado,Comunidad de Madrid,204,61527,Diesel,Particular,OTRO,5,4819,Modelling
361002,0.167123287671233,0,0,31,99,4,Anual-Domiciliado,Cataluña,90,15642,Gasolina,Particular,OTRO,5,4100,Modelling
361002,0.832876712328767,0,0,32,99,4,Anual-Domiciliado,Cataluña,90,15642,Gasolina,Particular,OTRO,5,4100,Modelling
361002,0.167123287671233,0,0,32,99,5,Anual-Domiciliado,Cataluña,90,15642,Gasolina,Particular,OTRO,5,4100,Modelling
361162,0.172602739726027,0,0,10,1,4,Anual-Efectivo,Comunidad de Madrid,5,14427,Diesel,Particular,OTRO,3,2995,Validation
361162,0.827397260273973,0,0,11,1,4,Anual-Efectivo,Comunidad de Madrid,5,14427,Diesel,Particular,OTRO,3,2995,Modelling
361162,0.172602739726027,0,0,11,1,5,Anual-Efectivo,Comunidad de Madrid,5,14427,Diesel,Particular,OTRO,3,2995,Modelling
361176,0.172602739726027,0,0,43,99,4,Anual-Efectivo,Comunidad de Madrid,140,34174.38,Diesel,Particular,OTRO,5,4385,Validation
361195,0.172602739726027,0,0,28,3,4,Anual-Efectivo,Comunidad de Madrid,80,15155,Gasolina,Particular,BERLINA,5,4100,Modelling
361195,1,0,0,29,3,4,Anual-Efectivo,Comunidad de Madrid,80,15155,Gasolina,Particular,BERLINA,5,4100,Validation
361210,0.178082191780822,0,0,36,6,4,Anual-Domiciliado,Comunidad de Madrid,105,25288.41,Diesel,Particular,BERLINA,5,4310,Modelling
361210,1,0,0,37,6,4,Anual-Domiciliado,Comunidad de Madrid,105,25288.41,Diesel,Particular,BERLINA,5,4310,Modelling
361212,0.175342465753425,0,0,39,1,4,Anual-Domiciliado,Comunidad de Madrid,85,14520.82,Gasolina,Particular,BERLINA,5,4045,Modelling
361212,1,0,0,40,1,4,Anual-Domiciliado,Comunidad de Madrid,85,14520.82,Gasolina,Particular,BERLINA,5,4045,Modelling
361247,0.178082191780822,0,0,44,1,4,Anual-Domiciliado,Comunidad de Madrid,125,20818,Gasolina,Particular,OTRO,5,4380,Validation
361247,1,0,0,45,1,4,Anual-Domiciliado,Comunidad de Madrid,125,20818,Gasolina,Particular,OTRO,5,4380,Modelling
361271,0.178082191780822,0,0,39,99,4,Anual-Efectivo,Comunidad de Madrid,75,16737,Diesel,Particular,BERLINA,3,3969,Validation
361320,0.178082191780822,0,0,20,1,4,Anual-Efectivo,Comunidad de Madrid,116,24849.01,Diesel,Particular,BERLINA,3,4324,Modelling
361320,0.504109589041096,0,0,21,1,4,Anual-Efectivo,Comunidad de Madrid,116,24849.01,Diesel,Particular,BERLINA,3,4324,Modelling
361320,0.495890410958904,0,0,21,1,4,Anual-Efectivo,Comunidad de Madrid,116,24849.01,Diesel,Particular,BERLINA,3,4324,Modelling
361333,0.178082191780822,0,0,19,99,4,Anual-Domiciliado,Comunidad de Madrid,110,26998.05,Diesel,Particular,OTRO,5,4426,Modelling
361333,1,0,0,20,99,4,Anual-Domiciliado,Comunidad de Madrid,110,26998.05,Diesel,Particular,OTRO,5,4426,Modelling
361337,0.178082191780822,0,0,29,1,4,Anual-Domiciliado,Comunidad de Madrid,82,15966,Gasolina,Particular,BERLINA,3,3948,Validation
361337,1,0,0,30,1,4,Anual-Domiciliado,Comunidad de Madrid,82,15966,Gasolina,Particular,BERLINA,3,3948,Modelling
361376,0.178082191780822,0,0,25,2,4,Anual-Domiciliado,Comunidad de Madrid,90,19701.96,Diesel,Particular,OTRO,4,4282,Modelling
361376,1,0,0,26,2,4,Anual-Domiciliado,Comunidad de Madrid,90,19701.96,Diesel,Particular,OTRO,4,4282,Modelling
361386,0.178082191780822,0,0,24,2,4,Anual-Efectivo,Comunidad de Madrid,110,19616,Diesel,Particular,BERLINA,5,4419,Modelling
361386,1,0,0,25,2,4,Anual-Efectivo,Comunidad de Madrid,110,19616,Diesel,Particular,BERLINA,5,4419,Modelling
361389,1,0,0,22,3,4,Semestral-Domiciliado,Comunidad de Madrid,115,19822,Diesel,Particular,BERLINA,5,4358,Modelling
361389,1,0,0,23,3,5,Semestral-Domiciliado,Comunidad de Madrid,115,19822,Diesel,Particular,BERLINA,5,4358,Modelling
361397,0.178082191780822,0,0,28,3,4,Anual-Efectivo,Comunidad de Madrid,130,23880,Diesel,Particular,OTRO,5,4330,Modelling
361397,1,0,0,29,3,4,Anual-Efectivo,Comunidad de Madrid,130,23880,Diesel,Particular,OTRO,5,4330,Modelling
361415,0.178082191780822,0,0,33,99,4,Anual-Domiciliado,Comunidad de Madrid,105,23372.01,Diesel,Particular,BERLINA,5,4263,Modelling
361441,0.186301369863014,0,0,42,3,4,Anual-Efectivo,Cataluña,115,25287,Diesel,Particular,OTRO,5,4597,Modelling
361441,1,0,0,43,3,5,Anual-Efectivo,Cataluña,115,25287,Diesel,Particular,OTRO,5,4597,Validation
361490,0.186301369863014,0,0,34,2,4,Anual-Domiciliado,Comunidad de Madrid,125,19682,Gasolina,Particular,BERLINA,5,4358,Modelling
361490,1,0,0,35,2,5,Anual-Domiciliado,Comunidad de Madrid,125,19682,Gasolina,Particular,BERLINA,5,4358,Modelling
361584,0.191780821917808,0,0,40,2,4,Anual-Domiciliado,Comunidad de Madrid,90,12006.88,Diesel,Comercial,OTRO,5,4363,Modelling
361584,1,0,0,41,2,4,Anual-Domiciliado,Comunidad de Madrid,90,12006.88,Diesel,Comercial,OTRO,5,4363,Modelling
361616,0.120547945205479,0,0,26,7,4,Anual-Efectivo,Comunidad de Madrid,258,65505,Diesel,Particular,OTRO,5,4886,Modelling
361616,0.0712328767123288,0,0,26,7,4,Anual-Efectivo,Comunidad de Madrid,258,65505,Diesel,Particular,OTRO,5,4886,Modelling
361667,0.191780821917808,0,0,17,1,4,Anual-Efectivo,Comunidad de Madrid,70,15771,Diesel,Particular,BERLINA,5,3850,Modelling
361667,1,0,0,18,1,4,Anual-Efectivo,Comunidad de Madrid,70,15771,Diesel,Particular,BERLINA,5,3850,Validation
361685,0.197260273972603,0,0,28,1,4,Anual-Efectivo,Comunidad de Madrid,100,19891,Gasolina,Particular,BERLINA,5,4460,Modelling
361685,0.802739726027397,0,0,28,1,4,Anual-Efectivo,Comunidad de Madrid,100,19891,Gasolina,Particular,BERLINA,5,4460,Modelling
361685,0.197260273972603,0,0,29,1,5,Anual-Efectivo,Comunidad de Madrid,100,19891,Gasolina,Particular,BERLINA,5,4460,Modelling
361799,0.197260273972603,0,0,27,2,4,Anual-Efectivo,Comunidad de Madrid,92,19882.3,Diesel,Particular,OTRO,4,4380,Modelling
361799,0.191780821917808,1,713.16,28,2,4,Anual-Efectivo,Comunidad de Madrid,92,19882.3,Diesel,Particular,OTRO,4,4380,Modelling
361799,0.808219178082192,0,0,28,2,4,Anual-Efectivo,Comunidad de Madrid,92,19882.3,Diesel,Particular,OTRO,4,4380,Modelling
361808,0.197260273972603,0,0,27,99,4,Anual-Domiciliado,Cataluña,109,27373.07,Diesel,Particular,BERLINA,5,4292,Validation
361808,1,0,0,28,99,5,Anual-Domiciliado,Cataluña,109,27373.07,Diesel,Particular,BERLINA,5,4292,Modelling
361814,0.142465753424658,0,0,12,3,4,Anual-Domiciliado,Comunidad de Madrid,105,24144,Diesel,Particular,BERLINA,5,4310,Modelling
361814,0.0547945205479452,0,0,12,3,4,Anual-Domiciliado,Comunidad de Madrid,105,24144,Diesel,Particular,BERLINA,5,4310,Modelling
361814,0.802739726027397,0,0,13,3,4,Anual-Domiciliado,Comunidad de Madrid,105,24144,Diesel,Particular,BERLINA,5,4310,Modelling
361814,0.197260273972603,0,0,13,3,5,Anual-Domiciliado,Comunidad de Madrid,105,24144,Diesel,Particular,BERLINA,5,4310,Modelling
361827,0.197260273972603,0,0,11,99,4,Anual-Domiciliado,Comunidad de Madrid,69,8425,Gasolina,Particular,BERLINA,3,3620,Modelling
361876,0.2,0,0,27,1,4,Anual-Domiciliado,Comunidad de Madrid,184,43382,Diesel,Particular,OTRO,5,4648,Modelling
361876,1,0,0,28,1,4,Anual-Domiciliado,Comunidad de Madrid,184,43382,Diesel,Particular,OTRO,5,4648,Modelling
361911,0.197260273972603,0,0,44,1,4,Anual-Domiciliado,Comunidad de Madrid,100,15635,Gasolina,Particular,BERLINA,5,3999,Modelling
361911,1,0,0,45,1,4,Anual-Domiciliado,Comunidad de Madrid,100,15635,Gasolina,Particular,BERLINA,5,3999,Modelling
361927,0.701369863013699,0,0,35,99,4,Semestral-Domiciliado,Comunidad de Madrid,87,14879.26,Gasolina,Particular,BERLINA,3,3698,Modelling
361927,0.495890410958904,0,0,36,99,4,Semestral-Domiciliado,Comunidad de Madrid,87,14879.26,Gasolina,Particular,BERLINA,3,3698,Modelling
362004,0.205479452054795,0,0,14,1,4,Anual-Efectivo,Comunidad de Madrid,70,14108,Gasolina,Particular,BERLINA,5,3970,Modelling
362004,1,0,0,15,1,4,Anual-Efectivo,Comunidad de Madrid,70,14108,Gasolina,Particular,BERLINA,5,3970,Modelling
362007,0.205479452054795,0,0,44,99,4,Anual-Domiciliado,Comunidad de Madrid,68,11649.01,Gasolina,Particular,BERLINA,5,3430,Modelling
362008,0.29041095890411,0,0,11,99,4,Semestral-Efectivo,Comunidad de Madrid,165,24713,Gasolina,Particular,OTRO,5,4540,Modelling
362008,1,0,0,12,99,4,Semestral-Efectivo,Comunidad de Madrid,165,24713,Gasolina,Particular,OTRO,5,4540,Validation
362027,1,0,0,33,2,4,Anual-Domiciliado,Comunidad de Madrid,150,34434,Diesel,Particular,BERLINA,4,4701,Modelling
362027,1,0,0,34,2,5,Anual-Domiciliado,Comunidad de Madrid,150,34434,Diesel,Particular,BERLINA,4,4701,Modelling
362028,0.205479452054795,0,0,42,1,4,Anual-Domiciliado,Comunidad de Madrid,150,34928,Diesel,Particular,BERLINA,4,4701,Modelling
362037,0.208219178082192,0,0,39,99,4,Anual-Domiciliado,Comunidad de Madrid,85,14212,Gasolina,Particular,BERLINA,5,3995,Validation
362085,0.208219178082192,0,0,35,99,4,Anual-Efectivo,Comunidad de Madrid,105,19163,Gasolina,Particular,BERLINA,5,4255,Validation
362208,0.213698630136986,0,0,25,2,4,Anual-Efectivo,Comunidad de Madrid,70,15050,Diesel,Particular,BERLINA,5,3850,Modelling
362208,1,0,0,26,2,4,Anual-Efectivo,Comunidad de Madrid,70,15050,Diesel,Particular,BERLINA,5,3850,Modelling
362236,0.213698630136986,0,0,39,1,4,Semestral-Domiciliado,Comunidad de Madrid,75,19758.68,Diesel,Particular,OTRO,4,4380,Modelling
362236,0.786301369863014,0,0,39,1,4,Semestral-Domiciliado,Comunidad de Madrid,75,19758.68,Diesel,Particular,OTRO,4,4380,Modelling
362236,0.213698630136986,0,0,40,1,5,Semestral-Domiciliado,Comunidad de Madrid,75,19758.68,Diesel,Particular,OTRO,4,4380,Modelling
362250,0.216438356164384,0,0,34,2,4,Anual-Efectivo,Comunidad de Madrid,92,23375,Diesel,Particular,OTRO,5,4428,Modelling
362250,0.783561643835617,0,0,34,2,4,Anual-Efectivo,Comunidad de Madrid,92,23375,Diesel,Particular,OTRO,5,4428,Modelling
362250,0.216438356164384,0,0,35,2,5,Anual-Efectivo,Comunidad de Madrid,92,23375,Diesel,Particular,OTRO,5,4428,Modelling
362277,0.72054794520548,0,0,43,5,4,Semestral-Domiciliado,Cataluña,95,20643,Diesel,Particular,BERLINA,5,4302,Modelling
362277,0.495890410958904,0,0,44,5,4,Semestral-Domiciliado,Cataluña,95,20643,Diesel,Particular,BERLINA,5,4302,Modelling
362295,0.216438356164384,0,0,32,5,4,Anual-Efectivo,Comunidad de Madrid,90,17925,Gasolina,Particular,OTRO,5,4122,Modelling
362295,0.783561643835617,0,0,32,5,4,Anual-Efectivo,Comunidad de Madrid,90,17925,Gasolina,Particular,OTRO,5,4122,Modelling
362295,0.216438356164384,0,0,33,5,5,Anual-Efectivo,Comunidad de Madrid,90,17925,Gasolina,Particular,OTRO,5,4122,Modelling
